avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
9.7167,110,0.0042,19.3438,BROKEN_CHART_QUALITY_RECOVERY,54.5455
1.6765,66,0.002,35.0049,GROWTH_LEADER_PULLBACK,51.5152
