avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
12.8728,104,0.0846,11.3804,BROKEN_CHART_QUALITY_RECOVERY,89.4231
0.6671,398,0.0083,1.6383,GROWTH_LEADER_PULLBACK,70.603
