avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
12.8728,104,BEAR_RISK_OFF,0.0846,11.3804,89.4231
0.6671,398,BULL_RISK_ON,0.0083,1.6383,70.603
