avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
12.5411,110,BEAR_RISK_OFF,0.0037,24.6758,53.6364
2.328,66,BULL_RISK_ON,0.002,48.2181,51.5152
