avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
2.5911,66,bull_pullback_entry,0.0017,53.5556,51.5152
14.1902,110,quality_dislocation,0.0042,27.7892,54.5455
