avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
14.1902,110,BEAR_RISK_OFF,0.0042,27.7892,54.5455
2.5911,66,BULL_RISK_ON,0.0017,53.5556,51.5152
