avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
66.2136,63,MAX_SIM_WINDOW_EXIT,56.1692,10669.6926,93.6508
-9.0463,38,STOP_LOSS_EXIT,-8.6349,0.0,0.0
1.2565,407,TRAILING_STOP_EXIT,-0.0951,15.3648,6.3882
