avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
12.3767,328,BEAR_RISK_OFF,-0.0921,14.2151,21.3415
1.5531,180,BULL_RISK_ON,-0.0969,4.8527,8.3333
