avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
13.9876,104,0.0846,12.2792,BROKEN_CHART_QUALITY_RECOVERY,89.4231
0.6864,398,0.0083,1.6567,GROWTH_LEADER_PULLBACK,70.603
