avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
8.6479,110,BEAR_RISK_OFF,0.0042,17.3261,54.5455
1.5922,66,BULL_RISK_ON,0.002,33.2943,51.5152
