avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
1.4405,180,bull_pullback_entry,-0.0975,4.5966,8.3333
12.0272,328,quality_dislocation,-0.0927,11.8907,21.3415
