avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
1.6632,180,bull_pullback_entry,-0.0969,5.1174,7.2222
12.542,328,quality_dislocation,-0.0921,14.3875,21.0366
