avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
12.542,328,-0.0921,14.3875,BROKEN_CHART_QUALITY_RECOVERY,21.0366
1.6632,180,-0.0969,5.1174,GROWTH_LEADER_PULLBACK,7.2222
