avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
12.542,328,BEAR_RISK_OFF,-0.0921,14.3875,21.0366
1.6632,180,BULL_RISK_ON,-0.0969,5.1174,7.2222
