avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
18.2214,104,0.0846,15.6933,BROKEN_CHART_QUALITY_RECOVERY,89.4231
0.689,398,0.0083,1.6536,GROWTH_LEADER_PULLBACK,70.603
