avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
1.3152,180,bull_pullback_entry,-0.0963,2.0558,11.6667
14.3166,328,quality_dislocation,-0.07,10.7886,33.2317
