avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
11.4116,110,BEAR_RISK_OFF,0.0042,22.5436,54.5455
2.0521,66,BULL_RISK_ON,0.002,42.6212,51.5152
