avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
12.4767,328,-0.0921,14.3219,BROKEN_CHART_QUALITY_RECOVERY,21.3415
1.595,180,-0.0969,4.9591,GROWTH_LEADER_PULLBACK,8.3333
