avg_return_pct,count,exit_reason,median_return_pct,profit_factor,win_rate_pct
32.9733,16,MAX_SIM_WINDOW_EXIT,33.0885,,100.0
-0.6541,56,STOP_LOSS_EXIT,0.014,0.0288,85.7143
9.461,58,TRAILING_STOP_EXIT,4.9669,,100.0
