avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
11.5294,12,12.7682,5.9255,ADBE,75.0
16.7059,2,16.7059,,AEP,100.0
12.2394,12,8.2918,19.4521,AIG,83.3333
6.5717,2,6.5717,,AMGN,100.0
8.5952,4,9.0025,,AMT,100.0
6.8923,10,-7.2417,2.3197,ANET,40.0
8.3812,8,9.5336,6.8161,AVB,75.0
34.5352,2,34.5352,,AZO,100.0
15.7611,10,15.5763,10.5073,BKR,80.0
17.2065,4,15.2637,,BSX,100.0
10.5785,8,1.1879,10.5575,C,62.5
20.0948,6,33.4757,9.3218,CAT,66.6667
16.3398,4,16.9025,,CB,100.0
12.7593,2,12.7593,,CCI,100.0
21.9915,16,21.4956,7.419,CCL,62.5
26.6288,2,26.6288,,CDNS,100.0
2.0736,12,0.2498,1.7494,CMCSA,50.0
2.3906,4,2.1612,2.3646,CME,50.0
-3.0317,6,-4.8133,0.2694,CMG,33.3333
5.8521,10,7.439,6.5442,COF,80.0
18.6964,8,11.2473,17.148,COP,75.0
1.3979,4,0.4699,1.9481,COST,50.0
19.3325,2,19.3325,,CRWD,100.0
14.8346,4,13.3771,,CVX,100.0
-7.1055,2,-7.1055,0.0,D,0.0
14.3969,16,7.7422,5.955,DD,50.0
6.2254,6,9.3755,3.5678,DE,66.6667
19.6274,10,19.6519,24.1818,DHR,70.0
6.6899,2,6.6899,,DLR,100.0
10.7633,8,8.5824,3.9157,DOW,62.5
14.6659,4,13.2836,,DUK,100.0
5.3176,4,3.6909,3.7083,DVN,50.0
9.2557,8,5.2981,6.0772,EA,75.0
16.5457,10,11.7108,13.9607,EL,60.0
23.2147,8,21.8474,,EMR,100.0
31.3241,4,29.4292,,EOG,100.0
8.1932,10,6.1333,5.6184,EQIX,60.0
9.1574,8,8.1801,,ETN,100.0
13.109,4,12.0006,,EXC,100.0
3.1337,12,1.5383,2.5756,FANG,58.3333
-1.2518,4,-2.4364,0.7862,FCX,50.0
4.5685,18,5.8502,3.6417,FDX,55.5556
4.3486,4,-3.0849,2.7936,FTNT,25.0
11.4809,8,13.7622,10.4988,GD,75.0
8.9672,12,7.9347,2.4649,GE,50.0
1.6429,4,1.1236,1.8853,GILD,50.0
7.3975,14,8.3929,3.9122,GOOG,57.1429
8.0626,14,2.3622,5.8139,GS,57.1429
6.4965,10,-3.7076,3.0703,HAL,40.0
12.1779,6,9.0906,10.227,HCA,66.6667
10.3437,14,13.7737,12.733,HLT,85.7143
16.7477,6,14.7732,,HON,100.0
15.3625,8,12.0626,,ICE,100.0
5.9221,4,5.9267,6.2306,KHC,50.0
0.6942,4,-0.3646,1.2234,KLAC,50.0
12.5533,2,12.5533,,KO,100.0
21.1716,4,20.4874,,LIN,100.0
2.8965,2,2.8965,,LLY,50.0
-1.416,6,-4.3553,0.787,LMT,33.3333
3.6288,4,2.6421,3.1632,LOW,50.0
5.6578,6,7.9146,3.6717,MA,66.6667
11.9929,12,10.9449,,MAR,100.0
17.8366,2,17.8366,,MDLZ,100.0
-4.4878,6,-4.3459,0.0,MDT,0.0
9.8418,4,8.1068,4.031,MET,50.0
16.7447,8,16.9122,14.6334,META,75.0
-5.1314,6,-5.901,0.0,MLM,0.0
7.6858,6,-4.2348,3.2063,MPC,33.3333
-2.1206,2,-2.1206,0.0,MRK,0.0
12.7702,6,13.7156,,MRNA,100.0
21.5699,12,18.1684,9.5266,MU,66.6667
8.3651,4,4.8507,3.1817,NEE,50.0
7.898,12,9.1683,4.1584,NKE,58.3333
4.7202,4,4.1689,2.4177,NOC,50.0
26.5736,8,23.4413,,NUE,100.0
10.1334,6,9.0255,,O,100.0
41.9339,2,41.9339,,ORLY,100.0
0.0074,4,-2.2182,1.0032,OXY,25.0
-4.4981,2,-4.4981,0.0,PANW,0.0
19.7426,6,17.9254,,PEG,100.0
6.447,6,9.394,5.356,PFE,66.6667
23.0387,8,17.4449,,PH,100.0
33.6318,8,20.4809,,PINS,100.0
14.1704,4,14.0357,,PM,100.0
11.4416,16,10.8407,10.2997,PNC,75.0
10.1197,6,13.7878,5.7268,PRU,66.6667
14.8442,4,10.1942,,PSA,100.0
20.7159,10,22.5521,8.329,PSX,60.0
12.9885,6,2.6558,8.9423,QCOM,66.6667
68.5002,2,68.5002,,RDDT,100.0
4.7939,4,4.3919,2.1094,REGN,50.0
10.5432,14,14.1358,4.5748,ROK,57.1429
10.3791,16,3.4817,4.6862,ROKU,62.5
13.548,4,13.2975,,ROST,100.0
18.5428,4,18.5492,,RSG,100.0
8.5607,4,10.2304,18.8366,RTX,75.0
2.1951,8,-4.1749,1.6926,SBUX,37.5
12.2845,10,13.8634,10.609,SCHW,80.0
-0.9001,8,-3.6966,0.7236,SHW,25.0
-1.4802,4,-5.9281,0.8197,SO,50.0
4.7571,12,8.7298,2.8771,SPG,66.6667
16.125,12,15.8379,12.3203,STLD,66.6667
5.0992,6,10.039,3.3374,T,66.6667
8.196,8,5.3328,4.0489,TJX,50.0
0.0349,4,-0.5845,1.0073,TMO,50.0
14.5213,2,14.5213,,TMUS,100.0
25.7011,4,24.9929,,TRV,100.0
2.6724,2,2.6724,,TSLA,100.0
-0.6415,6,-3.9883,0.8329,V,33.3333
44.1908,4,44.6236,,VICI,100.0
39.579,4,39.3584,,VLO,100.0
15.1317,6,12.8103,9.1087,VMC,66.6667
12.8921,2,12.8921,,WM,100.0
5.4752,4,5.483,,WMT,100.0
12.0141,2,12.0141,,XEL,100.0
28.0506,4,29.7589,,XOM,100.0
-4.122,2,-4.122,0.0,YUM,0.0
