avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
9.165,326,BEAR_RISK_OFF,-0.0252,7.4879,47.2393
1.2831,108,BULL_RISK_ON,-0.0791,4.3599,12.963
