avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
1.2831,108,bull_pullback_entry,-0.0791,4.3599,12.963
9.165,326,quality_dislocation,-0.0252,7.4879,47.2393
