avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
14.1903,110,BEAR_RISK_OFF,0.0042,27.7894,54.5455
2.5913,66,BULL_RISK_ON,0.002,53.5592,51.5152
0.0717,62,SIDEWAYS_CHOPPY,0.0008,1.188,50.0
