avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
14.6631,186,BEAR_RISK_OFF,0.0042,13.7889,55.3763
2.5913,66,BULL_RISK_ON,0.002,53.5592,51.5152
