avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
8.9779,328,BEAR_RISK_OFF,-0.0108,9.3545,49.3902
0.6246,180,BULL_RISK_ON,-0.0585,2.6871,14.4444
