avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
0.6246,180,bull_pullback_entry,-0.0585,2.6871,14.4444
8.9779,328,quality_dislocation,-0.0108,9.3545,49.3902
