ticker,date,horizon,entry_label,entry_score,confidence,selected_setup,entry_strategy,is_actionable,reasons,missing_data,matched_signals,optional_signals,market_regime,archetype,price,source_decision,source_strategy,source_setup
AAPL,2021-12-14,medium_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,174.33,,,
AAPL,2021-12-14,short_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,174.33,,,
AAPL,2021-12-21,medium_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,172.99,,,
AAPL,2021-12-21,short_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,172.99,,,
AAPL,2021-12-29,medium_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND|VOLUME_DRY_UP,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,179.38,,,
AAPL,2021-12-29,short_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND|VOLUME_DRY_UP,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,179.38,,,
AAPL,2022-01-05,medium_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND|RSI_PULLBACK_ZONE,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,174.92,,,
AAPL,2022-01-05,short_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND|RSI_PULLBACK_ZONE,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,174.92,,,
AAPL,2022-01-12,medium_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND|RSI_PULLBACK_ZONE,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,175.53,,,
AAPL,2022-01-12,short_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND|RSI_PULLBACK_ZONE,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,175.53,,,
AAPL,2022-01-20,medium_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,SMA50_PULLBACK,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,164.51,,,
AAPL,2022-01-20,short_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,SMA50_PULLBACK,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,164.51,,,
AAPL,2022-01-27,medium_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,159.22,,,
AAPL,2022-01-27,short_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,159.22,,,
AAPL,2022-02-03,medium_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND|SMA50_PULLBACK|RSI_PULLBACK_ZONE,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,172.9,,,
AAPL,2022-02-03,short_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,STRONG_UPTREND|SMA50_PULLBACK|RSI_PULLBACK_ZONE,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,172.9,,,
AAPL,2022-02-10,medium_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,SMA50_PULLBACK|RSI_PULLBACK_ZONE|VOLUME_DRY_UP,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,172.12,,,
AAPL,2022-02-10,short_term,NO_TRADE,0.0,90.0,,no_trade,False,,rs_vs_spy_20d,SMA50_PULLBACK|RSI_PULLBACK_ZONE|VOLUME_DRY_UP,,SIDEWAYS_CHOPPY,TECHNICAL_NATIVE,172.12,,,
