avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
14.53,104,0.0793,12.7166,BROKEN_CHART_QUALITY_RECOVERY,89.4231
0.7025,398,0.0083,1.6721,GROWTH_LEADER_PULLBACK,70.603
