avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
10.5651,12,6.0407,5.5135,ADBE,50.0
16.6441,2,16.6441,,AEP,100.0
13.8284,12,8.2688,21.8475,AIG,58.3333
3.6652,2,3.6652,,AMGN,50.0
5.2821,4,4.8226,,AMT,50.0
13.2739,10,-7.2417,3.5416,ANET,40.0
6.4751,8,8.6912,5.4934,AVB,62.5
34.0493,2,34.0493,,AZO,100.0
10.7454,10,8.607,7.4818,BKR,60.0
21.1671,4,21.9445,,BSX,100.0
13.1583,8,0.791,12.8884,C,50.0
38.768,6,32.5981,17.0549,CAT,66.6667
17.8512,4,19.7988,,CB,100.0
7.0368,2,7.0368,,CCI,50.0
17.9424,16,0.0,6.2371,CCL,43.75
13.7152,2,13.7152,,CDNS,50.0
5.9219,12,-1.8685,3.1401,CMCSA,41.6667
2.3906,4,2.1612,2.3646,CME,50.0
-3.3199,6,-4.8133,0.1999,CMG,16.6667
5.1422,10,3.7279,5.8716,COF,50.0
13.4158,8,5.0058,12.5872,COP,62.5
5.3356,4,0.594,4.6188,COST,50.0
8.7795,2,8.7795,,CRWD,50.0
14.8346,4,13.3771,,CVX,100.0
-7.1055,2,-7.1055,0.0,D,0.0
20.9034,16,7.7422,8.1944,DD,50.0
8.7106,6,6.1209,4.593,DE,50.0
27.9639,10,19.6794,34.028,DHR,60.0
4.351,2,4.351,,DLR,50.0
21.8561,8,9.9577,6.9207,DOW,62.5
12.6647,4,11.9462,,DUK,100.0
6.0348,4,4.7957,4.0736,DVN,50.0
10.3361,8,7.5863,6.6699,EA,62.5
19.5952,10,7.1375,16.3495,EL,50.0
21.5368,8,20.1177,,EMR,87.5
17.1291,4,5.7673,,EOG,50.0
9.7762,10,3.9579,6.5107,EQIX,50.0
10.6316,8,8.7656,,ETN,75.0
11.75,4,10.4958,,EXC,100.0
2.514,12,0.0,2.264,FANG,41.6667
-3.0817,4,-5.8006,0.4736,FCX,25.0
7.6743,18,3.1881,5.4376,FDX,50.0
13.2495,4,-3.0849,6.4648,FTNT,25.0
10.7695,8,11.9332,9.9102,GD,75.0
17.1635,12,8.8186,3.8039,GE,50.0
0.1863,4,-1.7338,1.1004,GILD,25.0
15.4163,14,11.6699,7.0691,GOOG,57.1429
8.442,14,0.0,6.0404,GS,42.8571
5.6844,10,-3.7076,2.8115,HAL,40.0
17.1257,6,10.3468,13.9758,HCA,66.6667
13.3299,14,15.9526,16.1202,HLT,78.5714
14.2659,6,13.1395,,HON,83.3333
16.1043,8,13.9665,,ICE,87.5
5.7225,4,5.4508,6.0543,KHC,50.0
-0.5614,4,-2.9885,0.8193,KLAC,25.0
12.5533,2,12.5533,,KO,100.0
28.5842,4,30.6908,,LIN,100.0
2.8965,2,2.8965,,LLY,50.0
3.3676,6,-4.3553,1.5066,LMT,33.3333
5.1048,4,2.3982,4.0431,LOW,50.0
7.1154,6,4.8229,4.36,MA,50.0
14.8066,12,15.0901,,MAR,91.6667
20.0282,2,20.0282,,MDLZ,100.0
-4.4878,6,-4.3459,0.0,MDT,0.0
9.8418,4,8.1068,4.031,MET,50.0
19.2113,8,13.1078,16.6417,META,62.5
-5.1314,6,-5.901,0.0,MLM,0.0
10.4394,6,-4.2348,3.9968,MPC,33.3333
-2.1206,2,-2.1206,0.0,MRK,0.0
8.1626,6,3.3155,,MRNA,50.0
53.2135,12,20.1202,22.0352,MU,58.3333
10.8291,4,4.8507,3.8244,NEE,50.0
9.4941,12,4.4068,4.7967,NKE,50.0
12.7439,4,5.2757,4.8276,NOC,50.0
31.5756,8,29.4106,,NUE,100.0
9.2557,6,9.253,,O,100.0
46.0875,2,46.0875,,ORLY,100.0
0.0074,4,-2.2182,1.0032,OXY,25.0
-4.4981,2,-4.4981,0.0,PANW,0.0
23.8659,6,17.9254,,PEG,100.0
4.0337,6,3.2485,3.7254,PFE,50.0
23.3123,8,18.2451,,PH,75.0
40.848,8,6.7572,,PINS,62.5
13.157,4,12.0088,,PM,100.0
12.5661,16,15.598,11.2137,PNC,68.75
12.3887,6,16.1052,6.7866,PRU,66.6667
12.9465,4,9.5227,,PSA,75.0
12.2078,10,0.0,5.319,PSX,40.0
19.0483,6,1.929,12.6478,QCOM,50.0
57.617,2,57.617,,RDDT,100.0
5.5765,4,4.3901,2.2905,REGN,50.0
13.8197,14,6.591,5.6857,ROK,50.0
20.1149,16,2.5362,8.144,ROKU,50.0
22.2965,4,12.4562,,ROST,75.0
24.4262,4,24.1354,,RSG,100.0
9.0515,4,10.1557,19.8593,RTX,75.0
5.1025,8,-4.1749,2.61,SBUX,37.5
15.9548,10,17.5487,13.48,SCHW,70.0
-1.8601,8,-3.6966,0.4288,SHW,12.5
-1.4802,4,-5.9281,0.8197,SO,50.0
3.0206,12,0.0,2.1919,SPG,41.6667
28.76,12,18.1822,21.1905,STLD,66.6667
4.922,6,5.0175,3.2562,T,50.0
8.196,8,5.3328,4.0489,TJX,50.0
-0.8894,4,-2.4786,0.8143,TMO,50.0
24.508,2,24.508,,TMUS,100.0
24.6694,4,22.9295,,TRV,100.0
1.913,2,1.913,,TSLA,50.0
1.5124,6,-3.9883,1.3939,V,33.3333
44.0438,4,44.6236,,VICI,100.0
33.8208,4,36.893,,VLO,75.0
18.0736,6,19.2942,10.6852,VMC,66.6667
20.905,2,20.905,,WM,100.0
3.362,4,3.3495,,WMT,50.0
10.3021,2,10.3021,,XEL,100.0
13.4334,4,7.2019,,XOM,50.0
-4.122,2,-4.122,0.0,YUM,0.0
