avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
16.7446,94,BEAR_RISK_OFF,0.0043,35.8532,56.383
2.2174,50,BULL_RISK_ON,0.001,35.0718,50.0
