avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
9.0221,340,-0.024,8.8947,BROKEN_CHART_QUALITY_RECOVERY,47.9412
0.933,180,-0.0585,3.5176,GROWTH_LEADER_PULLBACK,13.8889
