avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
9.0598,104,0.0107,17.9871,BROKEN_CHART_QUALITY_RECOVERY,94.2308
0.6055,398,0.0022,2.6754,GROWTH_LEADER_PULLBACK,91.206
