avg_return_pct,count,entry_strategy,median_return_pct,profit_factor,win_rate_pct
0.7144,398,bull_pullback_entry,0.0021,1.7867,73.6181
14.2195,104,quality_dislocation,0.0221,13.9379,90.3846
