avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
13.6621,110,BEAR_RISK_OFF,0.0042,26.7921,54.5455
2.6938,66,BULL_RISK_ON,0.002,55.6384,51.5152
