avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
12.0747,328,BEAR_RISK_OFF,-0.0927,11.9336,21.3415
1.4405,180,BULL_RISK_ON,-0.0975,4.5966,8.3333
