avg_return_pct,count,median_return_pct,profit_factor,selected_setup,win_rate_pct
14.5243,104,0.0793,12.6531,BROKEN_CHART_QUALITY_RECOVERY,89.4231
0.703,398,0.0091,1.6728,GROWTH_LEADER_PULLBACK,71.1055
