avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
14.5243,104,BEAR_RISK_OFF,0.0793,12.6531,89.4231
0.703,398,BULL_RISK_ON,0.0091,1.6728,71.1055
