avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
7.5031,766,BEAR_RISK_OFF,0.5198,11.1617,89.295
0.4793,404,SIDEWAYS_CHOPPY,0.0124,1.2607,70.5446
