applied_size_caps,archetype,days_held,entry_date,entry_index,entry_label,entry_method,entry_price,entry_strategy,entry_wait_days,event_count,exit_date,exit_index,exit_price,exit_reason,horizon,initial_stop,mae_pct,market_regime,mfe_capture_pct,mfe_pct,partial_exit_pct,position_size_multiplier,realized_return_pct,selected_setup,signal_date,source_decision,target_1,target_1_hit,ticker
,TECHNICAL_NATIVE,44,2018-04-23,224,BUY_FULL,NEXT_OPEN,92.93,quality_dislocation,0,3,2018-06-25,268,92.93,STOP_LOSS_EXIT,medium_term,88.1595,-2.6794,SIDEWAYS_CHOPPY,0.0666,15.4094,1.0,1.0,0.0103,BROKEN_CHART_QUALITY_RECOVERY,2018-04-20,,93.8841,True,ABBV
,TECHNICAL_NATIVE,23,2018-04-23,224,BUY_FULL,NEXT_OPEN,92.93,quality_dislocation,0,3,2018-05-24,247,101.6529,TRAILING_STOP_EXIT,short_term,89.5158,-2.6794,SIDEWAYS_CHOPPY,52.3076,15.4094,20.0,1.0,8.0603,BROKEN_CHART_QUALITY_RECOVERY,2018-04-20,,95.4907,True,ABBV
,TECHNICAL_NATIVE,2,2019-03-01,439,BUY_FULL,NEXT_OPEN,79.77,quality_dislocation,0,3,2019-03-05,441,79.77,STOP_LOSS_EXIT,medium_term,76.5451,-1.3163,SIDEWAYS_CHOPPY,0.6719,1.2035,1.0,1.0,0.0081,BROKEN_CHART_QUALITY_RECOVERY,2019-02-28,,80.415,True,ABBV
,TECHNICAL_NATIVE,5,2019-03-01,439,BUY_FULL,NEXT_OPEN,79.77,quality_dislocation,0,1,2019-03-08,444,77.319,STOP_LOSS_EXIT,short_term,77.319,-3.3597,SIDEWAYS_CHOPPY,-255.3037,1.2035,0.0,1.0,-3.0726,BROKEN_CHART_QUALITY_RECOVERY,2019-02-28,,81.6082,False,ABBV
HIGH_ATR_CAP,TECHNICAL_NATIVE,141,2020-04-02,714,BUY_STARTER,NEXT_OPEN,73.63,quality_dislocation,0,3,2020-10-22,855,92.2,MAX_SIM_WINDOW_EXIT,medium_term,63.5115,-3.3003,BEAR_RISK_OFF,96.5103,25.8998,1.0,0.25,24.996,BROKEN_CHART_QUALITY_RECOVERY,2020-04-01,,75.6537,True,AEP
HIGH_ATR_CAP,TECHNICAL_NATIVE,21,2020-04-02,714,BUY_STARTER,NEXT_OPEN,73.63,quality_dislocation,0,3,2020-05-04,735,80.8886,TRAILING_STOP_EXIT,short_term,64.4886,-3.3003,BEAR_RISK_OFF,48.9635,19.9104,20.0,0.25,9.7488,BROKEN_CHART_QUALITY_RECOVERY,2020-04-01,,80.486,True,AEP
,TECHNICAL_NATIVE,11,2023-09-11,1579,BUY_STARTER,NEXT_OPEN,77.79,quality_dislocation,0,3,2023-09-26,1590,77.79,STOP_LOSS_EXIT,medium_term,74.9977,-2.0311,SIDEWAYS_CHOPPY,0.156,4.6021,1.0,0.5,0.0072,BROKEN_CHART_QUALITY_RECOVERY,2023-09-08,,78.3485,True,AEP
,TECHNICAL_NATIVE,11,2023-09-11,1579,BUY_STARTER,NEXT_OPEN,77.79,quality_dislocation,0,3,2023-09-26,1590,78.0271,TRAILING_STOP_EXIT,short_term,74.8507,-2.0311,SIDEWAYS_CHOPPY,17.6151,4.6021,20.0,0.5,0.8107,BROKEN_CHART_QUALITY_RECOVERY,2023-09-08,,79.9945,True,AEP
HIGH_ATR_CAP,TECHNICAL_NATIVE,2,2020-03-19,704,BUY_FULL,NEXT_OPEN,291.77,quality_dislocation,0,3,2020-03-23,706,291.77,STOP_LOSS_EXIT,medium_term,248.7518,-1.3675,BEAR_RISK_OFF,0.2605,11.3206,1.0,0.5,0.0295,BROKEN_CHART_QUALITY_RECOVERY,2020-03-18,,300.3736,True,ADBE
HIGH_ATR_CAP,TECHNICAL_NATIVE,2,2020-03-19,704,BUY_FULL,NEXT_OPEN,291.77,quality_dislocation,0,3,2020-03-23,706,291.77,TRAILING_STOP_EXIT,short_term,252.5787,-1.3675,BEAR_RISK_OFF,17.798,11.3206,20.0,0.5,2.0148,BROKEN_CHART_QUALITY_RECOVERY,2020-03-18,,321.1635,True,ADBE
,TECHNICAL_NATIVE,2,2022-02-04,1179,BUY_STARTER,NEXT_OPEN,503.77,quality_dislocation,0,3,2022-02-08,1181,503.77,STOP_LOSS_EXIT,medium_term,468.6045,-0.5598,SIDEWAYS_CHOPPY,0.5751,2.4277,1.0,0.5,0.014,BROKEN_CHART_QUALITY_RECOVERY,2022-02-03,,510.8031,True,ADBE
,TECHNICAL_NATIVE,5,2022-02-04,1179,BUY_STARTER,NEXT_OPEN,503.77,quality_dislocation,0,1,2022-02-11,1184,475.8138,STOP_LOSS_EXIT,short_term,475.8138,-6.1278,SIDEWAYS_CHOPPY,-149.4183,3.714,0.0,0.5,-5.5494,BROKEN_CHART_QUALITY_RECOVERY,2022-02-03,,524.7371,False,ADBE
,TECHNICAL_NATIVE,3,2022-02-28,1194,BUY_STARTER,NEXT_OPEN,462.4,quality_dislocation,0,3,2022-03-03,1197,462.4,STOP_LOSS_EXIT,medium_term,418.2012,-1.503,BEAR_RISK_OFF,0.5259,3.6354,1.0,0.5,0.0191,BROKEN_CHART_QUALITY_RECOVERY,2022-02-25,,471.2397,True,ADBE
,TECHNICAL_NATIVE,9,2022-02-28,1194,BUY_STARTER,NEXT_OPEN,462.4,quality_dislocation,0,1,2022-03-11,1203,415.875,STOP_LOSS_EXIT,short_term,415.875,-10.1579,BEAR_RISK_OFF,-276.7683,3.6354,0.0,0.5,-10.0616,BROKEN_CHART_QUALITY_RECOVERY,2022-02-25,,497.2937,False,ADBE
,TECHNICAL_NATIVE,3,2022-06-23,1274,BUY_STARTER,NEXT_OPEN,371.71,quality_dislocation,0,3,2022-06-28,1277,371.71,STOP_LOSS_EXIT,medium_term,332.0865,-1.9531,BEAR_RISK_OFF,0.4482,4.7564,1.0,0.5,0.0213,BROKEN_CHART_QUALITY_RECOVERY,2022-06-22,,379.6347,True,ADBE
,TECHNICAL_NATIVE,41,2022-06-23,1274,BUY_STARTER,NEXT_OPEN,371.71,quality_dislocation,0,3,2022-08-22,1315,417.7386,TRAILING_STOP_EXIT,short_term,334.62,-3.8067,BEAR_RISK_OFF,53.3565,21.3715,20.0,0.5,11.4031,BROKEN_CHART_QUALITY_RECOVERY,2022-06-22,,399.5275,True,ADBE
,TECHNICAL_NATIVE,9,2022-06-30,1279,BUY_FULL,NEXT_OPEN,362.9,quality_dislocation,0,3,2022-07-14,1288,362.9,STOP_LOSS_EXIT,medium_term,329.55,-1.0554,BEAR_RISK_OFF,0.2287,8.038,1.0,1.0,0.0184,BROKEN_CHART_QUALITY_RECOVERY,2022-06-29,,369.57,True,ADBE
,TECHNICAL_NATIVE,9,2022-06-30,1279,BUY_FULL,NEXT_OPEN,362.9,quality_dislocation,0,3,2022-07-14,1288,362.9,TRAILING_STOP_EXIT,short_term,334.62,-1.0554,BEAR_RISK_OFF,14.5424,8.038,20.0,1.0,1.1689,BROKEN_CHART_QUALITY_RECOVERY,2022-06-29,,384.11,True,ADBE
,TECHNICAL_NATIVE,2,2022-10-17,1354,BUY_FULL,NEXT_OPEN,297.45,quality_dislocation,0,3,2022-10-19,1356,297.45,STOP_LOSS_EXIT,medium_term,273.9443,-3.5771,BEAR_RISK_OFF,0.751,2.1045,1.0,1.0,0.0158,BROKEN_CHART_QUALITY_RECOVERY,2022-10-14,,302.1512,True,ADBE
,TECHNICAL_NATIVE,13,2022-10-17,1354,BUY_FULL,NEXT_OPEN,297.45,quality_dislocation,0,3,2022-11-03,1367,298.5657,TRAILING_STOP_EXIT,short_term,273.834,-4.0612,BEAR_RISK_OFF,13.3865,11.138,20.0,1.0,1.491,BROKEN_CHART_QUALITY_RECOVERY,2022-10-14,,315.162,True,ADBE
,TECHNICAL_NATIVE,2,2024-04-30,1739,BUY_STARTER,NEXT_OPEN,472.0,quality_dislocation,0,3,2024-05-02,1741,472.0,STOP_LOSS_EXIT,medium_term,450.723,-2.4661,SIDEWAYS_CHOPPY,0.7388,1.2203,1.0,0.5,0.009,BROKEN_CHART_QUALITY_RECOVERY,2024-04-29,,476.2554,True,ADBE
,TECHNICAL_NATIVE,10,2024-04-30,1739,BUY_STARTER,NEXT_OPEN,472.0,quality_dislocation,0,3,2024-05-14,1749,472.0,TRAILING_STOP_EXIT,short_term,457.6572,-2.4661,SIDEWAYS_CHOPPY,8.689,5.2458,20.0,0.5,0.4558,BROKEN_CHART_QUALITY_RECOVERY,2024-04-29,,482.7571,True,ADBE
,TECHNICAL_NATIVE,2,2025-01-17,1919,BUY_STARTER,NEXT_OPEN,434.35,quality_dislocation,0,3,2025-01-22,1921,434.35,STOP_LOSS_EXIT,medium_term,410.4711,-0.6562,SIDEWAYS_CHOPPY,0.8483,1.2962,1.0,0.5,0.011,BROKEN_CHART_QUALITY_RECOVERY,2025-01-16,,439.1258,True,ADBE
,TECHNICAL_NATIVE,28,2025-01-17,1919,BUY_STARTER,NEXT_OPEN,434.35,quality_dislocation,0,3,2025-02-28,1947,435.4922,TRAILING_STOP_EXIT,short_term,409.2143,-0.9739,SIDEWAYS_CHOPPY,14.9412,7.2177,20.0,0.5,1.0784,BROKEN_CHART_QUALITY_RECOVERY,2025-01-16,,453.2018,True,ADBE
,TECHNICAL_NATIVE,2,2025-03-25,1964,BUY_STARTER,NEXT_OPEN,393.57,quality_dislocation,0,3,2025-03-27,1966,393.57,STOP_LOSS_EXIT,medium_term,365.1375,-0.2693,SIDEWAYS_CHOPPY,0.5203,2.7771,1.0,0.5,0.0144,BROKEN_CHART_QUALITY_RECOVERY,2025-03-24,,399.2565,True,ADBE
