avg_return_pct,count,market_regime,median_return_pct,profit_factor,win_rate_pct
9.5191,326,BEAR_RISK_OFF,-0.0158,9.8058,49.0798
0.5971,280,BULL_RISK_ON,-0.0928,2.3394,12.5
