applied_size_caps,archetype,days_held,entry_date,entry_index,entry_label,entry_method,entry_price,entry_strategy,entry_wait_days,event_count,exit_date,exit_index,exit_price,exit_reason,horizon,initial_stop,mae_pct,market_regime,mfe_capture_pct,mfe_pct,partial_exit_pct,position_size_multiplier,realized_return_pct,selected_setup,signal_date,source_decision,target_1,target_1_hit,ticker
HIGH_ATR_CAP,TECHNICAL_NATIVE,33,2020-03-26,709,BUY_STARTER,NEXT_OPEN,25.81,quality_dislocation,0,3,2020-05-13,742,25.81,STOP_LOSS_EXIT,medium_term,15.6682,-22.8981,BEAR_RISK_OFF,0.8049,9.7637,1.0,0.25,0.0786,BROKEN_CHART_QUALITY_RECOVERY,2020-03-25,,27.8383,True,AIG
HIGH_ATR_CAP,TECHNICAL_NATIVE,53,2020-03-26,709,BUY_STARTER,NEXT_OPEN,25.81,quality_dislocation,0,3,2020-06-11,762,34.0329,TRAILING_STOP_EXIT,short_term,15.9093,-22.8981,BEAR_RISK_OFF,59.1478,53.0802,15.0,0.25,31.3958,BROKEN_CHART_QUALITY_RECOVERY,2020-03-25,,33.2355,True,AIG
HIGH_ATR_CAP,TECHNICAL_NATIVE,4,2020-03-26,709,BUY_STARTER,NEXT_OPEN,140.66,quality_dislocation,0,3,2020-04-01,713,140.66,STOP_LOSS_EXIT,medium_term,115.2157,-7.0169,BEAR_RISK_OFF,0.2097,17.2544,1.0,0.25,0.0362,BROKEN_CHART_QUALITY_RECOVERY,2020-03-25,,145.7489,True,AVB
HIGH_ATR_CAP,TECHNICAL_NATIVE,4,2020-03-26,709,BUY_STARTER,NEXT_OPEN,140.66,quality_dislocation,0,3,2020-04-01,713,140.66,TRAILING_STOP_EXIT,short_term,116.9883,-7.0169,BEAR_RISK_OFF,10.9727,17.2544,15.0,0.25,1.8933,BROKEN_CHART_QUALITY_RECOVERY,2020-03-25,,158.4138,True,AVB
HIGH_ATR_CAP,TECHNICAL_NATIVE,141,2020-04-02,714,BUY_STARTER,NEXT_OPEN,135.01,quality_dislocation,0,3,2020-10-22,855,146.48,MAX_SIM_WINDOW_EXIT,medium_term,115.2157,-3.5108,BEAR_RISK_OFF,26.4321,31.931,1.0,0.25,8.44,BROKEN_CHART_QUALITY_RECOVERY,2020-04-01,,138.9688,True,AVB
HIGH_ATR_CAP,TECHNICAL_NATIVE,24,2020-04-02,714,BUY_STARTER,NEXT_OPEN,135.01,quality_dislocation,0,3,2020-05-07,738,156.8857,TRAILING_STOP_EXIT,short_term,116.9883,-3.5108,BEAR_RISK_OFF,54.4111,28.072,15.0,0.25,15.2743,BROKEN_CHART_QUALITY_RECOVERY,2020-04-01,,148.5263,True,AVB
HIGH_ATR_CAP,TECHNICAL_NATIVE,141,2020-03-26,709,BUY_FULL,NEXT_OPEN,11.78,quality_dislocation,0,3,2020-10-15,850,13.45,MAX_SIM_WINDOW_EXIT,medium_term,8.892,-19.8642,BEAR_RISK_OFF,22.0622,63.837,1.0,0.5,14.0838,BROKEN_CHART_QUALITY_RECOVERY,2020-03-25,,12.3576,True,BKR
HIGH_ATR_CAP,TECHNICAL_NATIVE,53,2020-03-26,709,BUY_FULL,NEXT_OPEN,11.78,quality_dislocation,0,3,2020-06-11,762,16.8229,TRAILING_STOP_EXIT,short_term,9.0288,-19.8642,BEAR_RISK_OFF,61.1162,63.837,15.0,0.5,39.0148,BROKEN_CHART_QUALITY_RECOVERY,2020-03-25,,13.8434,True,BKR
HIGH_ATR_CAP,TECHNICAL_NATIVE,12,2020-03-26,709,BUY_STARTER,NEXT_OPEN,43.68,quality_dislocation,0,3,2020-04-14,721,43.68,STOP_LOSS_EXIT,medium_term,31.2,-16.0485,BEAR_RISK_OFF,0.4505,12.6832,1.0,0.25,0.0571,BROKEN_CHART_QUALITY_RECOVERY,2020-03-25,,46.176,True,C
HIGH_ATR_CAP,TECHNICAL_NATIVE,53,2020-03-26,709,BUY_STARTER,NEXT_OPEN,43.68,quality_dislocation,0,3,2020-06-11,762,53.9779,TRAILING_STOP_EXIT,short_term,31.68,-16.0485,BEAR_RISK_OFF,53.7689,43.0174,15.0,0.25,23.13,BROKEN_CHART_QUALITY_RECOVERY,2020-03-25,,52.68,True,C
HIGH_ATR_CAP,TECHNICAL_NATIVE,4,2020-03-26,709,BUY_STARTER,NEXT_OPEN,30.31,quality_dislocation,0,3,2020-04-01,713,30.31,STOP_LOSS_EXIT,medium_term,23.4975,-2.7714,BEAR_RISK_OFF,0.4634,9.6998,1.0,0.25,0.045,BROKEN_CHART_QUALITY_RECOVERY,2020-03-25,,31.6725,True,BSX
