avg_return_pct,count,median_return_pct,profit_factor,ticker,win_rate_pct
10.0405,12,4.7583,5.2514,ADBE,50.0
16.6441,2,16.6441,,AEP,100.0
13.4831,12,7.4301,21.3271,AIG,58.3333
3.6858,2,3.6858,,AMGN,50.0
4.6366,4,3.9385,,AMT,50.0
14.2369,10,-7.2417,3.726,ANET,40.0
5.9474,8,8.6912,5.1272,AVB,62.5
34.0493,2,34.0493,,AZO,100.0
10.5732,10,7.2692,7.3779,BKR,60.0
20.9436,4,21.9445,,BSX,100.0
13.1391,8,0.0242,12.871,C,50.0
40.0325,6,36.3916,17.5786,CAT,66.6667
17.6299,4,19.7988,,CB,100.0
7.1515,2,7.1515,,CCI,50.0
17.2519,16,0.0,6.0356,CCL,43.75
15.9691,2,15.9691,,CDNS,50.0
5.9501,12,-1.8685,3.1503,CMCSA,41.6667
2.3906,4,2.1612,2.3646,CME,50.0
-3.8221,6,-4.8133,0.0789,CMG,16.6667
4.4469,10,2.4148,5.2129,COF,50.0
12.8833,8,5.0058,12.1273,COP,62.5
5.1185,4,0.1598,4.4716,COST,50.0
6.4389,2,6.4389,,CRWD,50.0
14.8346,4,13.3771,,CVX,100.0
-7.2042,2,-7.2042,0.0,D,0.0
20.8111,16,7.7422,8.1322,DD,50.0
8.3604,6,5.3372,4.4485,DE,50.0
28.2294,10,19.5832,34.3417,DHR,60.0
3.3266,2,3.3266,,DLR,50.0
21.1594,8,7.1711,6.732,DOW,62.5
12.5147,4,11.6463,,DUK,100.0
5.458,4,4.7957,3.7798,DVN,50.0
10.6088,8,6.7746,6.7398,EA,62.5
21.1461,10,7.1375,17.5644,EL,50.0
22.0942,8,20.0308,,EMR,87.5
16.7228,4,5.3614,,EOG,50.0
9.7111,10,2.9904,6.4741,EQIX,50.0
10.8535,8,10.0817,,ETN,75.0
11.6765,4,10.3486,,EXC,100.0
1.9574,12,0.0,1.9842,FANG,33.3333
-2.5645,4,-5.8006,0.562,FCX,25.0
8.1774,18,3.1881,5.7285,FDX,50.0
13.2495,4,-3.0849,6.4648,FTNT,25.0
10.7695,8,11.9332,9.9102,GD,75.0
18.9036,12,11.5886,4.0881,GE,50.0
0.2838,4,-1.7338,1.1529,GILD,25.0
16.2084,14,14.8101,7.3809,GOOG,57.1429
8.3353,14,0.0,5.9767,GS,42.8571
6.1901,10,-3.7076,2.9726,HAL,40.0
17.4777,6,11.4028,14.2425,HCA,66.6667
13.2137,14,16.3758,15.9885,HLT,78.5714
15.2873,6,13.9903,,HON,83.3333
16.3286,8,14.8095,,ICE,87.5
6.5553,4,6.2416,6.7899,KHC,50.0
-0.7587,4,-2.9885,0.7558,KLAC,25.0
12.5533,2,12.5533,,KO,100.0
28.9013,4,29.483,,LIN,100.0
2.8965,2,2.8965,,LLY,50.0
3.3919,6,-4.3553,1.5102,LMT,33.3333
5.5316,4,3.2519,4.2975,LOW,50.0
6.8838,6,3.9463,4.2506,MA,50.0
14.1833,12,14.7618,,MAR,91.6667
20.0282,2,20.0282,,MDLZ,100.0
-4.4878,6,-4.3459,0.0,MDT,0.0
9.8418,4,8.1068,4.031,MET,50.0
19.6869,8,11.3842,17.0289,META,62.5
-5.1314,6,-5.901,0.0,MLM,0.0
11.7978,6,-4.2348,4.3868,MPC,33.3333
-2.1206,2,-2.1206,0.0,MRK,0.0
6.8172,6,2.3389,,MRNA,50.0
55.3821,12,21.6837,22.6872,MU,58.3333
10.8291,4,4.8507,3.8244,NEE,50.0
9.7951,12,4.4068,4.9171,NKE,50.0
12.7228,4,5.2608,4.8057,NOC,50.0
30.7598,8,29.4656,,NUE,100.0
9.1278,6,8.4565,,O,100.0
45.3952,2,45.3952,,ORLY,100.0
0.0074,4,-2.2182,1.0032,OXY,25.0
-4.4981,2,-4.4981,0.0,PANW,0.0
23.577,6,17.9254,,PEG,100.0
4.1949,6,3.2485,3.8343,PFE,50.0
24.1708,8,20.6627,,PH,75.0
41.596,8,5.4424,,PINS,62.5
13.8582,4,13.4113,,PM,100.0
12.955,16,15.5472,11.5298,PNC,68.75
12.2636,6,15.7561,6.7047,PRU,66.6667
12.7371,4,9.1041,,PSA,75.0
11.7015,10,0.0,5.1398,PSX,40.0
18.2435,6,0.5364,12.1557,QCOM,50.0
57.617,2,57.617,,RDDT,100.0
5.5795,4,4.3961,2.2912,REGN,50.0
15.4634,14,6.6835,6.1829,ROK,50.0
19.6399,16,0.4674,7.9753,ROKU,50.0
23.3538,4,14.5709,,ROST,75.0
23.7073,4,23.6499,,RSG,100.0
9.7934,4,11.6361,21.405,RTX,75.0
5.1094,8,-4.1749,2.6122,SBUX,37.5
16.8477,10,17.9031,14.1784,SCHW,60.0
-1.9336,8,-3.6966,0.4098,SHW,12.5
-1.4802,4,-5.9281,0.8197,SO,50.0
2.8018,12,0.0,2.1056,SPG,41.6667
28.625,12,18.7944,21.0957,STLD,66.6667
4.5713,6,5.0175,3.0667,T,50.0
8.196,8,5.3328,4.0489,TJX,50.0
-0.9692,4,-2.4786,0.7976,TMO,50.0
24.8163,2,24.8163,,TMUS,100.0
24.6694,4,22.9295,,TRV,100.0
0.2308,2,0.2308,,TSLA,50.0
1.1947,6,-3.9883,1.3112,V,33.3333
44.0438,4,44.6236,,VICI,100.0
33.4423,4,35.4821,,VLO,75.0
17.8933,6,18.7532,10.5886,VMC,66.6667
21.3507,2,21.3507,,WM,100.0
2.8792,4,2.6896,,WMT,50.0
9.5315,2,9.5315,,XEL,100.0
12.5157,4,7.2019,,XOM,50.0
-4.122,2,-4.122,0.0,YUM,0.0
